countrycode,year,v_c,v_i,v_g,v_x,v_m,v_gdp,q_c,q_i,q_g,q_x,q_m,q_gdp,pop,xr,xr2,v_gfcf,q_gfcf,emp,avh
FJI,2014,5460.6,1622,1699.7,4690,5360.7,8462.390804,4898.829958,1455.133537,1524.839996,4207.506959,4809.207368,7591.805587,0.885806,1.887349723,1.887349723,1489,1335.816175,0.34799999,
FJI,2015,5750,1838,1840,4678,5132,9150.284217,4954.061957,1583.576674,1585.299826,4030.452493,4421.607994,7883.665207,0.892149,2.097623233,2.097623233,1628,1402.645716,0.349000007,
FJI,2016,6485,1786,1938,4611.3,5225.3,9582.154446,5370.544828,1479.073718,1604.952332,3818.842462,4327.325812,7935.449499,0.89876,2.094683036,2.094683036,1786,1479.073718,0.351000011,
FJI,2017,6288.787194,1970.064005,1879.740564,5225.10493,5895.21393,10073.33302,5103.875791,1598.8714,1525.566387,4240.608839,4784.458232,8175.350662,0.905502,2.066883333,2.066883333,1819.182057,1476.418103,0.352999985,
FRA,1950,9323.710654,3364.631118,2314.027051,2377.405737,2011.316041,15458.34755,161639.436,54634.95519,71101.75551,18568.79921,16329.51906,284479.331,42.61326614,0.533426689,0.533426689,,,19.56774521,2193.316687
FRA,1951,11752.76381,4584.182138,2927.986574,3175.539044,3046.067288,19482.94847,173522.8316,57162.1226,75555.48099,20737.27135,19396.70173,300283.7157,42.95820178,0.533579098,0.533579098,,,19.70211983,2214.521671
FRA,1952,13657.53555,5202.773334,3651.291905,3235.653488,3179.689606,22690.10881,180842.4974,57394.99517,80658.81918,19972.75259,19923.953,310009.5263,43.28064511,0.533579098,0.533579098,,,19.79219627,2197.814412
FRA,1953,14274.39567,4979.512339,3895.358093,3157.49565,2928.444005,23540.21151,190237.1639,57679.37608,83539.59344,19656.70573,19874.27179,320951.0497,43.59280384,0.533579098,0.533579098,,,19.72525406,2179.002795
FRA,1954,15032.0323,5471.833748,3978.144069,3367.438743,3015.582132,24987.86867,197128.7475,65253.54451,83557.52931,21300.41735,20631.25514,339186.9017,43.92008361,0.533579098,0.533579098,,,19.76514053,2193.687998
FRA,1955,16062.56857,6167.213154,4138.876264,3574.451579,3224.973415,26861.77359,207671.6407,70745.99869,86214.66448,22258.74589,21932.82522,357422.7227,44.31725663,0.533579098,0.533579098,,,19.92262077,2179.016853
FRA,1956,18024.09885,6944.999664,4767.992793,3678.806276,3985.529548,29597.19494,221904.9479,77718.81648,92264.52059,21758.72595,26025.5213,375658.5908,44.75771292,0.533579098,0.533579098,,,20.17940712,2130.490166
FRA,1957,19977.87892,8396.229245,5252.64986,4249.220418,4578.89105,33435.25144,232424.2025,85430.67728,94781.0859,23609.64838,28216.19704,396325.8796,45.25375193,0.551263319,0.551263319,,,20.3327179,2107.170996
FRA,1958,22564.47302,10133.45055,5893.617061,4736.521088,4771.930127,38673.12839,233513.5102,92528.75055,93925.72431,24098.41116,27014.46228,407267.4063,45.75643198,0.639837548,0.639837548,,,20.28140259,2096.481419
FRA,1959,24485.40203,10071.52237,6554.037144,5825.535984,4972.584275,42138.29331,239350.0668,90682.69649,95369.18168,27062.45577,26953.28154,418208.9161,46.23233382,0.752651256,0.752651256,,,20.17409134,2100.086045
FRA,1960,26592.39541,11927.54928,6994.594206,6949.700408,5790.185215,46789.2247,251076.7783,107019.2799,97355.6657,31751.71534,30738.53376,452249.2136,46.68871404,0.752651256,0.752651256,,,20.20932579,2111.611535
FRA,1961,28974.74965,12707.91478,7765.005609,7326.706048,6205.414411,50718.71934,265915.9701,110553.7997,103267.9282,33367.20495,32884.8132,475347.9334,47.2339471,0.752651256,0.752651256,,,20.20131111,2091.98586
FRA,1962,32397.5117,14681.83386,8873.71917,7502.564636,6769.187226,56839.81777,284464.4474,120861.8921,110526.2606,33711.30509,35050.92761,506956.745,48.19677328,0.752651256,0.752651256,,,20.1771183,2107.498261
FRA,1963,36448.52817,16485.22051,10190.20341,8264.848607,7780.154308,63789.04163,305045.3199,129475.088,116518.7902,36524.52996,39618.49417,539781.2697,48.90868574,0.752651256,0.752651256,,,20.31856728,2093.728753
FRA,1964,39772.60528,19302.5748,11383.40194,9258.273472,9092.396919,70739.07032,321363.5783,146287.3134,123616.3516,39332.99785,45502.57825,575037.2585,49.46789287,0.752651256,0.752651256,,,20.53202629,2103.750952
FRA,1965,42490.64947,20565.59223,12321.12368,10339.84199,9406.654025,76431.17704,334233.0865,150427.5196,128967.0062,43449.52286,46499.38016,602998.9143,49.91377437,0.752651256,0.752651256,,,20.59511948,2092.966957
FRA,1966,45871.20635,22983.41385,13414.80302,11213.70715,10702.58039,82862.61637,350188.9748,164228.2111,135227.5394,46380.2998,51694.66406,634607.7093,50.36793709,0.752651256,0.752651256,,,20.75695419,2087.106905
FRA,1967,49651.17337,24859.4041,14657.76164,11966.1652,11592.44125,89636.965,367217.6942,173888.6916,142740.1864,49603.24134,56341.65645,666216.5251,50.76426516,0.752651256,0.752651256,,,20.81685638,2055.803467
FRA,1968,54393.38922,26618.36412,16358.31445,13149.02713,12965.54286,97698.70302,382188.3018,183549.1826,149000.7286,55007.70484,63315.92682,695393.8903,51.14913489,0.752651256,0.752651256,,,20.76674461,2034.268485
FRA,1969,62054.99067,31837.67511,18896.64676,16021.21305,16504.77535,112364.0373,406719.6117,205630.2693,157765.4704,63874.95882,76795.19041,745238.5902,51.58597818,0.791851799,0.791851799,,,21.07939148,1964.445274
FRA,1970,68212,35437,21366,20088,19405,125698,425652.5625,216670.8331,165278.1166,74336.16099,82305.18841,791436.0573,52.035098,0.846730808,0.846730808,32400,201037.8049,21.36307335,1948.230073
FRA,1971,76117,38399,24338,23106,21768,140192,449422.0301,222736.8153,175691.0338,81514.73192,88271.72126,833514.513,52.479817,0.844659231,0.844659231,36436,214868.7611,21.43453026,1947.816624
FRA,1972,84767,43273,27234,26013,24799,156487,472066.658,234442.9462,183858.9766,90473.52133,101301.9694,871117.4375,52.957797,0.769035854,0.769035854,40854,227735.3089,21.57298851,1898.090593
FRA,1973,96084,50663,31592,31456,30301,179495,498636.5083,255336.9521,195808.2661,101728.9795,116447.3831,926386.2213,53.43918,0.678821885,0.678821885,47312,243529.3503,21.88949394,1884.460405
FRA,1974,112956,60961,37743,43193,45486,209367,512355.71,263265.2124,205367.8713,113447.1566,122866.0067,966229.3466,53.880498,0.733221609,0.733221609,56433,249451.9968,22.12622833,1854.751043
FRA,1975,128680,58719,46178,44423,42124,235876,522316.009,224477.5656,216830.9335,109821.0456,111952.9352,956954.6379,54.252017,0.653670822,0.653670822,60213,237196.058,22.00547409,1830.153027
FRA,1976,148826,72131,54189,52710,55244,272612,550746.2265,245275.7605,225622.877,119170.9036,132773.3052,998646.775,54.543687,0.732194086,0.732194086,68405,242467.907,22.22676277,1856.825736
FRA,1977,166970,78494,61860,62078,62596,306807,564816.5335,247876.0259,232700.3293,128590.4232,135158.6999,1033243.146,54.770581,0.747788852,0.747788852,74227,240852.7523,22.4307785,1819.907005
FRA,1978,188572,84760,71633,70569,66919,348615,586744.2341,249295.6883,247661.2693,137018.831,141146.5672,1074351.152,54.958503,0.68801766,0.68801766,82786,247595.7125,22.55329895,1789.749275
FRA,1979,216169,98985,81471,82493,80907,398210,606636.4276,263150.6122,256019.154,146230.3685,153571.3252,1112490.383,55.144995,0.64858164,0.64858164,94218,254981.6234,22.68712425,1787.019902
FRA,1980,247314,116322,95080,94793,101739,451770,613865.7413,271183.5764,264066.0461,150296.3079,161474.2072,1130053.84,55.357827,0.644184756,0.644184756,110707,262802.7085,22.7669239,1778.86777
FRA,1981,286609,119941,110937,112043,119546,509985,625981.7993,250601.7526,271702.5185,157590.3174,159218.8579,1142134.395,55.604012,0.828500699,0.828500699,122362,260278.9788,22.72779655,1759.619237
FRA,1982,330824,139453,130098,125394,139780,585989,646372.8087,259184.0143,283573.0583,155816.0602,164890.771,1170749.277,55.876837,1.001910186,1.001910186,136597,257960.1117,22.77630424,1687.917059
FRA,1983,365339,141489,145423,145951,147689,650512,651732.0003,243244.5561,290954.6318,163205.5991,160441.0235,1185276.851,56.173453,1.161858425,1.161858425,143237,250148.8368,22.77912712,1670.744797
FRA,1984,396722,150097,159298,168524,167611,707030,655951.6305,242384.047,297187.608,174256.0648,165898.5597,1203218.548,56.486785,1.332267206,1.332267206,151086,248055.3739,22.66260338,1664.953824
FRA,1985,428968,160392,171117,176725,179513,757689,668170.3402,248581.4035,305816.1852,177939.8798,173768.932,1222744.123,56.810771,1.369788721,1.369788721,161052,253779.0613,22.64787865,1630.436634
FRA,1986,456647,177231,181704,166043,167029,814596,692576.6289,265880.2952,313902.4249,176219.3834,185350.4893,1251322.982,57.147738,1.055875868,1.055875868,173499,264397.2951,22.79864883,1626.715245
FRA,1987,485249,190567,189566,167750,177149,855983,715285.8337,279383.5217,322674.6786,181145.0721,199570.3986,1283380.666,57.498495,0.916326578,0.916326578,187681,278032.246,23.03713226,1638.998467
FRA,1988,514594,215970,200746,188436,194531,925215,739072.8775,306684.3525,333951.7336,196473.4366,216421.5582,1344253.371,57.853168,0.908129903,0.908129903,209930,302186.4121,23.29687691,1648.224931
FRA,1989,551208,241985,210763,215958,222793,997121,762598.7778,332686.0398,338569.6528,215683.6327,233883.2768,1402645.781,58.198793,0.972646327,0.972646327,231742,324443.124,23.61127281,1633.682113
FRA,1990,581620,257167,223024,220989,229255,1053546,782483.1212,346893.6214,349445.1628,224625.4977,245676.1378,1443658.285,58.526312,0.830126822,0.830126822,247178,339396.289,23.81681252,1629.096067
FRA,1991,601057,257666,236409,232914,236341,1091705,787669.1892,336541.9845,361703.4496,238725.9056,252937.9772,1458790.221,58.831936,0.860135141,0.860135141,253826,337583.1238,23.85893822,1622.620818
FRA,1992,623299,248364,251748,241245,233673,1130983,796721.7205,327789.7802,373513.9339,252929.8245,257407.0278,1482121.361,59.118897,0.807037021,0.807037021,250427,332563.128,23.7127037,1621.566631
FRA,1993,632363,223209,267359,237476,218288,1142119,796279.5752,295692.4881,386666.9229,253927.9005,248863.1018,1472803.732,59.39402,0.863353848,0.863353848,237171,314478.6239,23.48081398,1614.078861
FRA,1994,648949,239718,273567,255563,237931,1179867,809672.0736,316065.8419,388014.2939,274645.6592,270918.8398,1507537.466,59.667593,0.846403804,0.846403804,241650,319370.2174,23.62730598,1611.646114
FRA,1995,666523,249906,282355,275609,256120,1218273,823733.6664,327864.8572,388017.259,298963.6653,291299.308,1539296.681,59.947582,0.760946602,0.760946602,245263,323615.96,23.89457512,1590.683245
FRA,1996,690325,245723,293903,288717,266403,1252266,839943.1473,317463.8064,397057.2175,311723.6843,298423.9966,1561046.911,60.235572,0.779856378,0.779856378,249391,326048.5138,24.06585121,1587.097593
FRA,1997,699833,251471,302522,329958,291008,1292777,844455.2635,325405.8592,401104.2836,352370.1052,322225.0966,1597517.574,60.530281,0.889797909,0.889797909,253124,328620.2685,24.2902317,1585.503911
FRA,1998,729456,279579,305734,353203,316077,1351896,878126.3081,359192.5264,398377.0114,383422.8544,360571.1965,1654846.967,60.833414,0.899375366,0.899375366,269925,349684.2464,24.75318336,1575.72796
FRA,1999,751118,299308,317060,365332,331818,1400999,908543.1564,385026.2995,404619.8719,403023.1518,385633.0324,1711465.469,61.146395,0.938627276,0.938627276,292532,377103.0535,25.3570385,1569.434354
FRA,2000,796327,332505,330107,422801,403155,1478585,941857.2586,417946.5549,411912.8382,454954.8604,444841.1749,1778617.74,61.470057,1.085400833,1.085400833,319139,402169.6816,25.95785332,1549.964996
FRA,2001,832486,340940,340586,434786,410599,1538200,965596.317,421052.6333,416174.4586,468931.8609,455436.2686,1813900.709,61.804453,1.11751,1.11751,331946,411317.8188,26.27383614,1530.461716
FRA,2002,857001,338455,360773,437146,405547,1587829,985747.6713,412789.4603,423662.3497,478298.6548,464297.1743,1834498.075,62.149287,1.062551667,1.062551667,333664,407544.47,26.3516922,1497.338544
FRA,2003,884545,345475,377392,425799,402544,1630666,1000270.995,414236.8075,431847.0085,473712.2747,468446.1897,1849598.941,62.50452,0.886034167,0.886034167,343725,415365.5635,26.31598091,1502.09755
FRA,2004,921073,373003,392686,451034,433778,1704019,1019723.96,441589.0228,441267.8407,499094.0203,497507.7537,1901937.938,62.869798,0.805365,0.805365,364883,429820.7916,26.30957413,1525.996679
FRA,2005,960562,396492,407342,477378,475870,1765905,1044354.141,454133.9182,446839.4399,518936.0891,528951.6673,1933571.383,63.244021,0.80412,0.80412,385878,442283.5748,26.45080757,1527.371654
FRA,2006,1002371,429468,420624,516282,520594,1848151,1066738.631,471560.277,452841.1681,550060.5343,558576.0498,1980930.81,63.627953,0.797140833,0.797140833,415941,458406.9363,26.71904182,1510.607411
FRA,2007,1050592,469126,435508,540732,554598,1941360,1094883.266,500417.1018,461073.0837,565413.7782,590726.0094,2028963.106,64.019055,0.7306375,0.7306375,451101,483777.3967,27.0953064,1530.004771
FRA,2008,1085168,480759,449532,560245,583323,1992380,1100593.561,499684.0554,466314.0015,567905.4472,598375.936,2034135.931,64.409085,0.682674711,0.682674711,471040,487904.4923,27.23795509,1537.762092
FRA,2009,1072341,413100,466306,480921,496245,1936422,1103990.582,432236.1412,477544.7954,506014.8767,542400.4995,1975688.795,64.787232,0.71984336,0.71984336,427839,443652.7411,26.95141983,1521.275885
FRA,2010,1104506,437892,478655,534504,560267,1995289,1124787.514,446769.7875,483660.6518,550013.7487,590633.5598,2014203.565,65.145786,0.755044952,0.755044952,441748,452886.1234,26.998312,1527.950982
FRA,2011,1131742,477972,488750,585016,625111,2058369,1131742,477972,488750,585016,625111,2058369,65.481114,0.719355254,0.719355254,462243,462243,27.22044563,1534.606591
FRA,2012,1142970,472626,500279,609994,637065,2088804,1126961.933,466016.9059,496564.6249,601642.9717,626362.6509,2064814.456,65.795131,0.778293601,0.778293601,469822,463312.2389,27.30746269,1528.892551
FRA,2013,1156741,471862,510490,621707,643611,2117189,1132707.415,467190.5997,503883.1697,614522.4145,641511.0982,2076714.568,66.092559,0.753159182,0.753159182,467325,459580.0379,27.35943604,1513.874284
FRA,2014,1167531,488208,518650,637764,662388,2149765,1141993.876,482321.8915,510459.6874,634632.1494,672936.73,2096571.966,66.380854,0.753730737,0.753730737,469983,459731.0501,27.42234993,1508.988565
FRA,2015,1188170,499315,523400,672558,685011,2198432,1158884.05,493065.7796,515597.2701,664116.6974,712626.9014,2119904.92,66.665535,0.901658962,0.901658962,473264,464439.3507,27.43798447,1509.412663
FRA,2016,1211784,505568,529445,672035,690264,2228568,1183072.18,497529.3436,522676.6166,674081.5265,734317.9117,2144729.916,66.947895,0.904035128,0.904035128,488650,477585.2074,27.62247467,1502.728524
FRA,2017,1239194,537618,540155,707717,732987,2291697,1194623.86,523917.2576,529550.3673,704107.3266,763450.641,2191081.962,67.22635,0.887397421,0.887397421,516580,499152.9235,27.90513229,1514.137128
FSM,1970,15.86745,7.135028,11.02202,3.829258,16.764502,21.089254,73.16117373,32.89797813,50.82001049,17.65583185,77.29727482,97.23771468,0.061431,1,1,6.709056,30.93391891,,
FSM,1971,17.381236,7.815723,12.073543,4.194588,18.363801,23.10129,74.84477925,33.65503467,51.98949376,18.0621823,79.07577068,99.47571912,0.062108,1,1,7.349113,31.64577825,,
FSM,1972,20.028475,9.006093,13.912397,4.833459,21.160599,26.619824,75.64300807,34.01397088,52.54396845,18.25488058,79.91878368,100.5370385,0.062298,1,1,8.468415,31.98328301,,
FSM,1973,27.784737,12.493808,19.300136,6.705281,29.355395,36.928568,101.3089484,45.55503081,70.37232284,24.44885359,107.0358952,134.6492641,0.06229,1,1,11.747909,42.83532742,,
FSM,1974,36.780814,16.539024,25.549089,8.876167,38.860629,48.884465,116.8386411,52.53818172,81.15972748,28.1962028,123.4454215,155.2873317,0.062476,1,1,15.551619,49.40157201,,
FSM,1975,36.799773,16.547549,25.562258,8.88074,38.880393,48.909927,116.9248021,52.57692466,81.21957596,28.21698838,123.535606,155.4026851,0.063144,1,1,15.559635,49.43800648,,
FSM,1976,37.352583,16.796128,25.946257,9.014364,39.463402,49.645931,117.3384205,52.76291415,81.5068884,28.31748831,123.9692917,155.9564201,0.064386,1,1,15.793374,49.61288914,,
FSM,1977,37.745193,16.972671,26.218976,9.109182,39.87793,50.168092,120.1844951,54.04269348,83.48386755,29.00455546,126.9753445,159.7402565,0.066105,1,1,15.959377,50.81626335,,
FSM,1978,42.814408,19.252117,29.74021,10.332444,45.235487,56.903692,126.9676798,57.0928462,88.19566365,30.64123744,134.1474774,168.7499626,0.068222,1,1,18.102736,53.6843202,,
FSM,1979,48.09566,21.626908,33.40873,11.605856,50.819298,63.917856,129.6686075,58.30736172,90.07181723,31.29004127,137.0116889,172.3261388,0.07055,1,1,20.335749,54.82632435,,
FSM,1980,51.214913,23.029525,35.57546,12.35947,54.108691,68.070677,120.324015,54.10543042,83.58077624,29.03726401,127.12264,159.9248477,0.072964,1,1,21.654628,50.87525195,,
FSM,1981,61.010153,27.434096,42.379536,14.72546,64.449246,81.1,132.0072323,59.35895758,91.69629936,31.86137468,139.4483733,175.4754908,0.075462,1,1,25.796239,55.81513808,,
FSM,1982,63.87445,28.722068,44.369165,15.415633,67.481316,84.9,128.5585471,57.80820551,89.30073589,31.02666843,135.8179983,170.8761586,0.078059,1,1,27.007318,54.35697002,,
FSM,1983,67.12612,30.184228,46.627875,16.198752,70.936975,89.2,131.0720818,58.93845198,91.04671393,31.63007406,138.5132492,174.1740725,0.080678,1,1,28.382185,55.41973934,,
FSM,1984,67.597547,30.396213,46.955343,16.303957,71.45306,89.8,125.9285336,56.62558331,87.47384705,30.37289794,133.1110294,167.2898325,0.08324,1,1,28.581513,53.24495013,,
FSM,1985,81.287803,36.552234,56.465018,19.624088,85.829142,108.1,146.6169139,65.92841173,101.8446357,35.39550971,154.8080211,194.9774481,0.085686,1,1,34.370011,61.99238701,,
FSM,1986,89.464878,40.229173,62.145066,21.609078,94.448194,119,158.2816992,71.17364938,109.9473543,38.23088232,167.0982062,210.5353813,0.087948,1,1,37.827431,66.9244757,,
FSM,1987,93.48289,42.03593,64.936101,22.55296,98.807881,124.2,161.6206845,72.67507219,112.2667163,38.99135802,170.8269541,214.7268769,0.09002,1,1,39.526323,68.33626323,,
FSM,1988,103.450563,46.518038,71.859955,24.951818,109.480375,137.3,171.3387915,77.04495927,119.0172145,41.32615829,181.3255975,227.4015277,0.092021,1,1,43.740842,72.4452607,,
FSM,1989,108.933497,48.983519,75.66857,26.204994,115.29058,144.5,172.889475,77.74224748,120.0943667,41.59021586,182.9788669,229.3374382,0.094091,1,1,46.05913,73.10091958,,
FSM,1990,118.113654,53.111509,82.045391,28.647145,124.017699,157.9,178.45986,80.24705138,123.963729,43.28344195,187.3803786,238.5737037,0.096331,1,1,49.940673,75.45618319,,
FSM,1991,132.099366,59.400386,91.760298,31.987624,139.347675,175.9,189.770301,85.33295404,131.8203099,45.95253722,200.1830215,252.6930821,0.098799,1,1,55.854094,80.2384489,,
FSM,1992,143.158752,64.373399,99.442489,34.334991,152.20963,189.1,199.0364681,89.49962051,138.2568758,47.73661882,211.6200843,262.9095015,0.101413,1,1,60.530211,84.15635959,,
